Date	Price	Open	High	Low	Change %
Apr 01, 2016	-0.560	-0.579	-0.556	-0.592	0.18%
Mar 31, 2016	-0.559	-0.564	-0.518	-0.570	3.71%
Mar 30, 2016	-0.539	-0.568	-0.539	-0.602	1.13%
Mar 29, 2016	-0.533	-0.547	-0.521	-0.549	0.38%
Mar 24, 2016	-0.531	-0.527	-0.519	-0.549	-11.35%
Mar 23, 2016	-0.599	-0.581	-0.529	-0.607	12.81%
Mar 22, 2016	-0.531	-0.588	-0.530	-0.588	0.19%
Mar 21, 2016	-0.530	-0.529	-0.528	-0.593	-0.93%
Mar 18, 2016	-0.535	-0.566	-0.528	-0.588	1.13%
Mar 17, 2016	-0.529	-0.528	-0.527	-0.584	0.38%
Mar 16, 2016	-0.527	-0.577	-0.527	-0.577	-0.57%
Mar 15, 2016	-0.530	-0.553	-0.526	-0.579	0.38%
Mar 14, 2016	-0.528	-0.552	-0.491	-0.569	0.38%
Mar 11, 2016	-0.526	-0.523	-0.499	-0.528	0.57%
Mar 10, 2016	-0.523	-0.545	-0.515	-0.558	-3.33%
Mar 09, 2016	-0.541	-0.543	-0.518	-0.589	0.00%
Mar 08, 2016	-0.541	-0.549	-0.520	-0.575	-1.10%
Mar 07, 2016	-0.547	-0.544	-0.543	-0.589	0.92%
Mar 04, 2016	-0.542	-0.553	-0.542	-0.583	-1.28%
Mar 03, 2016	-0.549	-0.547	-0.546	-0.577	0.73%
Mar 02, 2016	-0.545	-0.542	-0.541	-0.569	0.37%
Mar 01, 2016	-0.543	-0.567	-0.541	-0.568	-0.73%
Feb 29, 2016	-0.547	-0.544	-0.532	-0.568	-2.32%
Feb 26, 2016	-0.560	-0.534	-0.532	-0.569	5.07%
Feb 25, 2016	-0.533	-0.544	-0.533	-0.575	24.53%
Feb 24, 2016	-0.428	-0.428	-0.428	-0.428	-0.23%
Feb 23, 2016	-0.429	-0.435	-0.429	-0.435	-1.15%
Feb 22, 2016	-0.434	-0.440	-0.433	-0.512	-1.14%
Feb 19, 2016	-0.439	-0.549	-0.436	-0.549	-4.15%
Feb 18, 2016	-0.458	-0.434	-0.429	-0.458	7.26%
Feb 17, 2016	-0.427	-0.428	-0.424	-0.525	12.07%
Feb 16, 2016	-0.381	-0.439	-0.375	-0.439	0.26%
Feb 15, 2016	-0.380	-0.374	-0.352	-0.409	2.70%
Feb 14, 2016	-0.370	-0.370	-0.370	-0.370	0.27%
Feb 12, 2016	-0.369	-0.374	-0.349	-0.380	-0.54%
Feb 11, 2016	-0.371	-0.370	-0.368	-0.405	0.54%
Feb 10, 2016	-0.369	-0.392	-0.367	-0.402	-6.35%
Feb 09, 2016	-0.394	-0.391	-0.379	-0.410	-0.76%
Feb 08, 2016	-0.397	-0.384	-0.382	-0.409	-2.22%
Feb 05, 2016	-0.406	-0.382	-0.379	-0.406	6.84%
Feb 04, 2016	-0.380	-0.381	-0.369	-0.407	0.53%
Feb 03, 2016	-0.378	-0.406	-0.369	-0.415	-1.82%
Feb 02, 2016	-0.385	-0.386	-0.383	-0.415	0.26%
Feb 01, 2016	-0.384	-0.397	-0.384	-0.398	-2.78%
Jan 29, 2016	-0.395	-0.454	-0.391	-0.461	-12.80%
Jan 28, 2016	-0.453	-0.513	-0.446	-0.520	-6.79%
Jan 27, 2016	-0.486	-0.476	-0.456	-0.510	5.42%
Jan 26, 2016	-0.461	-0.490	-0.454	-0.513	-0.86%
Jan 25, 2016	-0.465	-0.497	-0.458	-0.517	-2.11%
Jan 22, 2016	-0.475	-0.484	-0.462	-0.509	-0.63%
Jan 21, 2016	-0.478	-0.486	-0.454	-0.494	0.21%
Jan 20, 2016	-0.477	-0.456	-0.407	-0.492	1.06%
Jan 19, 2016	-0.472	-0.495	-0.429	-0.502	-3.08%
Jan 18, 2016	-0.487	-0.475	-0.475	-0.495	2.96%
Jan 15, 2016	-0.473	-0.495	-0.309	-0.555	-8.16%
Jan 14, 2016	-0.515	-0.551	-0.365	-0.557	-3.92%
Jan 13, 2016	-0.536	-0.554	-0.520	-0.576	-1.29%
Jan 12, 2016	-0.543	-0.426	-0.386	-0.584	-4.06%
Jan 11, 2016	-0.566	-0.576	-0.520	-0.581	1.07%
Jan 10, 2016	-0.560	-0.560	-0.560	-0.560	0.00%
Jan 08, 2016	-0.560	-0.578	-0.537	-0.578	1.45%
Jan 07, 2016	-0.552	-0.579	-0.542	-0.584	-2.30%
Jan 06, 2016	-0.565	-0.569	-0.557	-0.586	8.65%
Jan 05, 2016	-0.520	-0.580	-0.520	-0.582	-3.70%
Jan 04, 2016	-0.540	-0.533	-0.522	-0.556	-10.63%
Dec 31, 2015	-0.604	-0.604	-0.604	-0.604	0.00%
Dec 30, 2015	-0.604	-0.539	-0.539	-0.604	24.28%
Dec 29, 2015	-0.486	-0.561	-0.479	-0.561	1.89%
Dec 28, 2015	-0.477	-0.486	-0.472	-0.500	0.36%
Dec 24, 2015	-0.475	-0.475	-0.475	-0.475	0.00%
Dec 23, 2015	-0.475	-0.518	-0.473	-0.518	1.06%
Dec 22, 2015	-0.470	-0.533	-0.464	-0.533	-1.05%
Dec 21, 2015	-0.475	-0.507	-0.469	-0.512	1.28%
Dec 18, 2015	-0.469	-0.524	-0.469	-0.566	0.64%
Dec 17, 2015	-0.466	-0.511	-0.453	-0.513	-4.70%
Dec 16, 2015	-0.489	-0.527	-0.445	-0.527	5.62%
Dec 15, 2015	-0.463	-0.585	-0.430	-0.585	-2.73%
Dec 14, 2015	-0.476	-0.415	-0.409	-0.466	14.15%
Dec 11, 2015	-0.417	-0.406	-0.402	-0.449	1.46%
Dec 10, 2015	-0.411	-0.420	-0.393	-0.422	1.99%
Dec 09, 2015	-0.403	-0.358	-0.302	-0.412	8.33%
Dec 08, 2015	-0.372	-0.367	-0.367	-0.372	8.45%
Dec 07, 2015	-0.343	-0.291	-0.291	-0.346	22.06%
Dec 04, 2015	-0.281	-0.288	-0.278	-0.299	-13.80%
Dec 03, 2015	-0.326	-0.434	-0.326	-0.434	-15.10%
Dec 02, 2015	-0.384	-0.438	-0.342	-0.438	10.03%
Dec 01, 2015	-0.349	-0.392	-0.346	-0.404	-10.74%
Nov 30, 2015	-0.391	-0.420	-0.338	-0.439	-0.76%
Nov 27, 2015	-0.394	-0.407	-0.350	-0.407	-3.90%
Nov 26, 2015	-0.410	-0.410	-0.395	-0.424	5.13%
Nov 25, 2015	-0.390	-0.399	-0.370	-0.417	4.84%
Nov 24, 2015	-0.372	-0.377	-0.353	-0.405	0.00%
Nov 23, 2015	-0.372	-0.360	-0.332	-0.372	-1.06%
Nov 22, 2015	-0.376	-0.376	-0.376	-0.376	13.94%
Nov 20, 2015	-0.330	-0.350	-0.328	-0.364	1.23%
Nov 19, 2015	-0.326	-0.364	-0.326	-0.379	-8.43%
Nov 18, 2015	-0.356	-0.358	-0.328	-0.374	9.54%
Nov 17, 2015	-0.325	-0.371	-0.325	-0.371	-8.45%
Nov 16, 2015	-0.355	-0.338	-0.336	-0.368	0.00%
Nov 13, 2015	-0.355	-0.349	-0.336	-0.368	3.80%
Nov 12, 2015	-0.342	-0.334	-0.334	-0.369	-0.58%
Nov 11, 2015	-0.344	-0.336	-0.336	-0.347	4.24%
Nov 10, 2015	-0.330	-0.338	-0.330	-0.356	1.23%
Nov 09, 2015	-0.326	-0.334	-0.253	-0.350	-1.21%
Nov 06, 2015	-0.330	-0.347	-0.323	-0.370	1.54%
Nov 05, 2015	-0.325	-0.345	-0.275	-0.345	-4.13%
Nov 04, 2015	-0.339	-0.350	-0.325	-0.350	27.44%
Nov 03, 2015	-0.266	-0.413	-0.266	-0.442	-29.26%
Nov 02, 2015	-0.376	-0.291	-0.291	-0.404	0.27%
Oct 30, 2015	-0.375	-0.238	-0.228	-0.375	56.25%
Oct 29, 2015	-0.240	-0.245	-0.230	-0.345	-30.23%
Oct 28, 2015	-0.344	-0.264	-0.230	-0.354	34.37%
Oct 27, 2015	-0.256	-0.351	-0.232	-0.361	1.59%
Oct 26, 2015	-0.252	-0.341	-0.229	-0.344	7.23%
Oct 24, 2015	-0.235	-0.235	-0.235	-0.235	-3.69%
Oct 23, 2015	-0.244	-0.325	-0.244	-0.332	-23.99%
Oct 22, 2015	-0.321	-0.327	-0.232	-0.332	1.26%
Oct 21, 2015	-0.317	-0.233	-0.228	-0.321	2.26%
Oct 20, 2015	-0.310	-0.332	-0.234	-0.340	39.01%
Oct 19, 2015	-0.223	-0.210	-0.210	-0.315	7.73%
Oct 18, 2015	-0.207	-0.207	-0.207	-0.207	0.00%
Oct 17, 2015	-0.207	-0.229	-0.207	-0.229	-7.59%
Oct 16, 2015	-0.224	-0.326	-0.207	-0.332	-0.88%
Oct 15, 2015	-0.226	-0.345	-0.209	-0.345	1.80%
Oct 14, 2015	-0.222	-0.182	-0.182	-0.320	-26.00%
Oct 13, 2015	-0.300	-0.182	-0.182	-0.306	31.00%
Oct 12, 2015	-0.229	-0.229	-0.229	-0.229	-23.92%
Oct 09, 2015	-0.301	-0.300	-0.300	-0.301	-5.64%
Oct 08, 2015	-0.319	-0.319	-0.319	-0.320	0.00%
Oct 07, 2015	-0.319	-0.317	-0.317	-0.319	0.00%
Oct 06, 2015	-0.319	-0.320	-0.315	-0.320	-0.31%
Oct 05, 2015	-0.320	-0.319	-0.319	-0.320	0.31%
Oct 03, 2015	-0.319	-0.319	-0.319	-0.319	0.00%
Oct 02, 2015	-0.319	-0.320	-0.319	-0.320	-0.31%
Oct 01, 2015	-0.320	-0.320	-0.319	-0.320	0.31%
Sep 30, 2015	-0.319	-0.322	-0.317	-0.322	-0.62%
Sep 29, 2015	-0.321	-0.294	-0.293	-0.323	9.18%
Sep 28, 2015	-0.294	-0.294	-0.293	-0.295	0.00%
Sep 27, 2015	-0.294	-0.294	-0.294	-0.294	0.34%
Sep 25, 2015	-0.293	-0.292	-0.292	-0.295	-9.01%
Sep 24, 2015	-0.322	-0.322	-0.322	-0.322	4.21%
Sep 23, 2015	-0.309	-0.308	-0.308	-0.311	0.32%
Sep 22, 2015	-0.308	-0.305	-0.305	-0.308	1.32%
Sep 21, 2015	-0.304	-0.303	-0.302	-0.304	0.66%
Sep 18, 2015	-0.302	-0.301	-0.301	-0.302	0.67%
Sep 17, 2015	-0.300	-0.302	-0.300	-0.302	-0.33%
Sep 16, 2015	-0.301	-0.300	-0.299	-0.301	0.67%
Sep 15, 2015	-0.299	-0.300	-0.299	-0.300	0.34%
Sep 14, 2015	-0.298	-0.298	-0.298	-0.299	-2.30%
Sep 11, 2015	-0.305	-0.305	-0.305	-0.305	0.00%
Sep 10, 2015	-0.305	-0.305	-0.304	-0.305	0.00%
Sep 09, 2015	-0.305	-0.305	-0.305	-0.305	-2.56%
Sep 08, 2015	-0.313	-0.313	-0.313	-0.313	68.28%
Sep 07, 2015	-0.186	-0.213	-0.186	-0.312	-11.85%
Sep 06, 2015	-0.211	-0.219	-0.211	-0.219	-3.65%
Sep 05, 2015	-0.219	-0.219	-0.196	-0.219	0.00%
Sep 04, 2015	-0.219	-0.219	-0.219	-0.219	-25.76%
Sep 03, 2015	-0.295	-0.295	-0.295	-0.295	0.00%
Sep 02, 2015	-0.295	-0.295	-0.295	-0.295	28.26%
Sep 01, 2015	-0.230	-0.226	-0.226	-0.230	-22.30%
Aug 31, 2015	-0.296	-0.314	-0.278	-0.319	0.68%
Aug 28, 2015	-0.294	-0.304	-0.277	-0.330	-3.61%
Aug 27, 2015	-0.305	-0.295	-0.276	-0.320	5.54%
Aug 26, 2015	-0.289	-0.289	-0.271	-0.332	2.48%
Aug 25, 2015	-0.282	-0.275	-0.270	-0.318	2.17%
Aug 24, 2015	-0.276	-0.276	-0.248	-0.283	0.73%
Aug 21, 2015	-0.274	-0.231	-0.231	-0.295	-1.08%
Aug 20, 2015	-0.277	-0.284	-0.250	-0.293	-2.46%
Aug 19, 2015	-0.284	-0.275	-0.275	-0.284	-2.07%
Aug 18, 2015	-0.290	-0.325	-0.290	-0.327	0.00%
Aug 17, 2015	-0.290	-0.290	-0.290	-0.291	0.69%
Aug 14, 2015	-0.288	-0.288	-0.288	-0.288	0.35%
Aug 13, 2015	-0.287	-0.309	-0.287	-0.310	0.35%
Aug 12, 2015	-0.286	-0.286	-0.286	-0.286	0.00%
Aug 11, 2015	-0.286	-0.286	-0.286	-0.286	0.35%
Aug 10, 2015	-0.285	-0.285	-0.284	-0.285	0.35%
Aug 07, 2015	-0.284	-0.284	-0.284	-0.284	0.35%
Aug 06, 2015	-0.283	-0.285	-0.283	-0.285	-0.35%
Aug 05, 2015	-0.284	-0.284	-0.284	-0.284	0.00%
Aug 04, 2015	-0.284	-0.284	-0.284	-0.284	0.00%
Aug 03, 2015	-0.284	-0.284	-0.284	-0.284	0.71%
Jul 31, 2015	-0.282	-0.282	-0.282	-0.282	0.36%
Jul 30, 2015	-0.281	-0.281	-0.281	-0.281	-22.16%
Jul 29, 2015	-0.361	-0.346	-0.331	-0.365	7.76%
Jul 28, 2015	-0.335	-0.350	-0.327	-0.354	0.00%
Jul 27, 2015	-0.335	-0.313	-0.313	-0.345	1.52%
Jul 24, 2015	-0.330	-0.321	-0.317	-0.332	2.48%
Jul 23, 2015	-0.322	-0.315	-0.315	-0.346	-1.23%
Jul 22, 2015	-0.326	-0.300	-0.293	-0.333	2.84%
Jul 21, 2015	-0.317	-0.298	-0.291	-0.337	-0.31%
Jul 20, 2015	-0.318	-0.395	-0.298	-0.395	-4.79%
Jul 18, 2015	-0.334	-0.334	-0.334	-0.334	0.00%
Jul 17, 2015	-0.334	-0.388	-0.331	-0.410	-5.38%
Jul 16, 2015	-0.353	-0.349	-0.324	-0.374	4.75%
Jul 15, 2015	-0.337	-0.369	-0.316	-0.369	2.74%
Jul 14, 2015	-0.328	-0.347	-0.307	-0.368	-5.48%
Jul 13, 2015	-0.347	-0.364	-0.301	-0.381	4.20%
Jul 10, 2015	-0.333	-0.316	-0.299	-0.375	0.00%
Jul 09, 2015	-0.333	-0.327	-0.288	-0.346	8.82%
Jul 08, 2015	-0.306	-0.354	-0.293	-0.354	0.66%
Jul 07, 2015	-0.304	-0.338	-0.293	-0.338	-1.62%
Jul 06, 2015	-0.309	-0.312	-0.309	-0.312	10.75%
Jul 03, 2015	-0.279	-0.304	-0.277	-0.355	-4.45%
Jul 02, 2015	-0.292	-0.287	-0.272	-0.297	4.66%
Jul 01, 2015	-0.279	-0.291	-0.267	-0.301	149.11%
Jun 30, 2015	-0.112	-0.274	-0.112	-0.275	-55.20%
Jun 29, 2015	-0.250	-0.251	-0.250	-0.252	123.21%
Jun 26, 2015	-0.112	-0.251	-0.250	-0.252	-56.08%
Jun 25, 2015	-0.255	-0.255	-0.255	-0.255	-0.78%
Jun 24, 2015	-0.257	-0.257	-0.257	-0.258	-0.39%
Jun 23, 2015	-0.258	-0.258	-0.258	-0.258	0.00%
Jun 22, 2015	-0.258	-0.258	-0.258	-0.258	0.00%
Jun 19, 2015	-0.258	-0.258	-0.258	-0.258	0.39%
Jun 18, 2015	-0.257	-0.257	-0.257	-0.257	-0.77%
Jun 17, 2015	-0.259	-0.272	-0.259	-0.272	-4.43%
Jun 16, 2015	-0.271	-0.272	-0.271	-0.272	-0.37%
Jun 15, 2015	-0.272	-0.270	-0.270	-0.272	1.12%
Jun 12, 2015	-0.269	-0.269	-0.269	-0.269	0.00%
Jun 11, 2015	-0.269	-0.269	-0.269	-0.269	-0.37%
Jun 10, 2015	-0.270	-0.269	-0.269	-0.270	0.75%
Jun 09, 2015	-0.268	-0.268	-0.268	-0.268	0.00%
Jun 08, 2015	-0.268	-0.268	-0.268	-0.268	-1.83%
Jun 07, 2015	-0.273	-0.273	-0.273	-0.273	0.00%
Jun 05, 2015	-0.273	-0.273	-0.273	-0.273	0.00%
Jun 04, 2015	-0.273	-0.273	-0.273	-0.273	0.37%
Jun 03, 2015	-0.272	-0.273	-0.272	-0.273	0.00%
Jun 02, 2015	-0.272	-0.272	-0.272	-0.272	0.00%
Jun 01, 2015	-0.272	-0.272	-0.272	-0.272	0.00%
May 30, 2015	-0.272	-0.272	-0.272	-0.272	0.00%
May 29, 2015	-0.272	-0.272	-0.271	-0.273	0.37%
May 28, 2015	-0.271	-0.272	-0.271	-0.272	-0.73%
May 27, 2015	-0.273	-0.273	-0.273	-0.273	0.37%
May 26, 2015	-0.272	-0.273	-0.272	-0.274	0.00%
May 25, 2015	-0.272	-0.279	-0.272	-0.279	0.00%
May 22, 2015	-0.272	-0.283	-0.269	-0.283	-3.89%
May 21, 2015	-0.283	-0.281	-0.281	-0.283	0.71%
May 20, 2015	-0.281	-0.286	-0.281	-0.291	-2.09%
May 19, 2015	-0.287	-0.382	-0.287	-0.384	0.00%
May 18, 2015	-0.287	-0.382	-0.287	-0.384	-24.27%
May 15, 2015	-0.379	-0.379	-0.379	-0.379	0.26%
May 14, 2015	-0.378	-0.377	-0.376	-0.380	0.53%
May 13, 2015	-0.376	-0.376	-0.375	-0.376	0.27%
May 12, 2015	-0.375	-0.376	-0.374	-0.376	0.00%
May 11, 2015	-0.375	-0.376	-0.375	-0.376	0.27%
May 08, 2015	-0.374	-0.374	-0.374	-0.374	-0.27%
May 07, 2015	-0.375	-0.375	-0.375	-0.375	0.27%
May 06, 2015	-0.374	-0.374	-0.373	-0.374	0.00%
May 05, 2015	-0.374	-0.373	-0.373	-0.374	0.54%
May 04, 2015	-0.372	-0.374	-0.372	-0.374	0.00%
May 01, 2015	-0.372	-0.372	-0.372	-0.372	0.00%
Apr 30, 2015	-0.372	-0.372	-0.371	-0.373	0.00%
Apr 29, 2015	-0.372	-0.382	-0.372	-0.382	-1.85%
Apr 28, 2015	-0.379	-0.372	-0.371	-0.379	7.37%
Apr 27, 2015	-0.353	-0.307	-0.301	-0.355	10.31%
Apr 24, 2015	-0.320	-0.311	-0.305	-0.324	13.48%
Apr 23, 2015	-0.282	-0.290	-0.282	-0.324	-10.48%
Apr 22, 2015	-0.315	-0.315	-0.290	-0.324	-0.94%
Apr 21, 2015	-0.318	-0.312	-0.299	-0.327	5.65%
Apr 20, 2015	-0.301	-0.307	-0.294	-0.315	-2.90%
Apr 17, 2015	-0.310	-0.305	-0.292	-0.321	0.65%
Apr 16, 2015	-0.308	-0.244	-0.161	-0.322	14.07%
Apr 15, 2015	-0.270	-0.306	-0.228	-0.322	-6.25%
Apr 14, 2015	-0.288	-0.288	-0.288	-0.288	0.00%
Apr 13, 2015	-0.288	-0.286	-0.286	-0.296	6.27%
Apr 10, 2015	-0.271	-0.248	-0.243	-0.271	8.40%
Apr 09, 2015	-0.250	-0.230	-0.230	-0.273	0.00%
Apr 08, 2015	-0.250	-0.240	-0.240	-0.270	-2.34%
Apr 07, 2015	-0.256	-0.268	-0.232	-0.275	-4.48%
Apr 06, 2015	-0.268	-0.268	-0.268	-0.268	17.03%
Apr 04, 2015	-0.229	-0.238	-0.229	-0.238	-3.78%
Apr 02, 2015	-0.238	-0.265	-0.224	-0.271	-4.42%
Apr 01, 2015	-0.249	-0.244	-0.226	-0.281	2.47%
Mar 31, 2015	-0.243	-0.246	-0.208	-0.247	2.97%
Mar 30, 2015	-0.236	-0.248	-0.210	-0.270	-4.45%
Mar 27, 2015	-0.247	-0.249	-0.203	-0.256	15.96%
Mar 26, 2015	-0.213	-0.249	-0.188	-0.261	-9.36%
Mar 25, 2015	-0.235	-0.210	-0.210	-0.246	2.62%
Mar 24, 2015	-0.229	-0.222	-0.222	-0.264	-10.55%
Mar 23, 2015	-0.256	-0.238	-0.225	-0.275	4.07%
Mar 21, 2015	-0.246	-0.269	-0.246	-0.269	-8.55%
Mar 20, 2015	-0.269	-0.247	-0.196	-0.273	16.96%
Mar 19, 2015	-0.230	-0.246	-0.192	-0.267	-4.96%
Mar 18, 2015	-0.242	-0.238	-0.224	-0.264	9.50%
Mar 17, 2015	-0.221	-0.221	-0.221	-0.268	-16.92%
Mar 16, 2015	-0.266	-0.271	-0.223	-0.285	15.65%
Mar 14, 2015	-0.230	-0.242	-0.230	-0.242	-4.96%
Mar 13, 2015	-0.242	-0.283	-0.230	-0.283	1.68%
Mar 12, 2015	-0.238	-0.221	-0.216	-0.284	4.39%
Mar 11, 2015	-0.228	-0.269	-0.175	-0.280	-2.98%
Mar 10, 2015	-0.235	-0.209	-0.209	-0.273	-2.89%
Mar 09, 2015	-0.242	-0.257	-0.170	-0.272	-8.33%
Mar 06, 2015	-0.264	-0.251	-0.251	-0.279	-2.22%
Mar 05, 2015	-0.270	-0.255	-0.250	-0.280	0.37%
Mar 04, 2015	-0.269	-0.269	-0.249	-0.274	-2.89%
Mar 03, 2015	-0.277	-0.244	-0.244	-0.282	30.05%
Mar 02, 2015	-0.213	-0.213	-0.213	-0.214	0.00%
Feb 27, 2015	-0.213	-0.244	-0.212	-0.253	0.47%
Feb 26, 2015	-0.212	-0.212	-0.211	-0.214	0.47%
Feb 25, 2015	-0.211	-0.258	-0.201	-0.258	-14.23%
Feb 24, 2015	-0.246	-0.230	-0.199	-0.248	15.49%
Feb 23, 2015	-0.213	-0.253	-0.206	-0.286	-1.39%
Feb 21, 2015	-0.216	-0.262	-0.209	-0.262	-13.94%
Feb 20, 2015	-0.251	-0.272	-0.216	-0.272	2.87%
Feb 19, 2015	-0.244	-0.236	-0.212	-0.259	17.87%
Feb 18, 2015	-0.207	-0.208	-0.200	-0.266	-16.53%
Feb 17, 2015	-0.248	-0.248	-0.207	-0.255	16.98%
Feb 16, 2015	-0.212	-0.209	-0.208	-0.246	1.92%
Feb 14, 2015	-0.208	-0.208	-0.208	-0.215	0.00%
Feb 13, 2015	-0.208	-0.235	-0.208	-0.242	4.52%
Feb 12, 2015	-0.199	-0.209	-0.199	-0.240	-11.16%
Feb 11, 2015	-0.224	-0.224	-0.199	-0.233	1.82%
Feb 10, 2015	-0.220	-0.217	-0.186	-0.225	10.00%
Feb 09, 2015	-0.200	-0.207	-0.189	-0.219	27.39%
Feb 07, 2015	-0.157	-0.169	-0.157	-0.169	-20.30%
Feb 06, 2015	-0.197	-0.186	-0.186	-0.220	1.55%
Feb 05, 2015	-0.194	-0.184	-0.182	-0.211	4.86%
Feb 04, 2015	-0.185	-0.180	-0.169	-0.203	1.09%
Feb 03, 2015	-0.183	-0.164	-0.163	-0.205	4.57%
Feb 02, 2015	-0.175	-0.173	-0.159	-0.196	1.74%
Feb 01, 2015	-0.172	-0.172	-0.172	-0.172	0.00%
Jan 31, 2015	-0.172	-0.172	-0.172	-0.172	0.00%
Jan 30, 2015	-0.172	-0.151	-0.149	-0.200	-11.79%
Jan 29, 2015	-0.195	-0.165	-0.153	-0.200	12.72%
Jan 28, 2015	-0.173	-0.167	-0.151	-0.189	1.76%
Jan 27, 2015	-0.170	-0.155	-0.150	-0.183	3.66%
Jan 26, 2015	-0.164	-0.159	-0.153	-0.192	-11.35%
Jan 23, 2015	-0.185	-0.162	-0.152	-0.203	-8.87%
Jan 22, 2015	-0.203	-0.173	-0.161	-0.210	7.41%
Jan 21, 2015	-0.189	-0.180	-0.162	-0.205	-3.08%
Jan 20, 2015	-0.195	-0.186	-0.174	-0.216	-1.02%
Jan 19, 2015	-0.197	-0.189	-0.180	-0.215	10.67%
Jan 17, 2015	-0.178	-0.191	-0.178	-0.191	-3.78%
Jan 16, 2015	-0.185	-0.182	-0.179	-0.214	12.80%
Jan 15, 2015	-0.164	-0.149	-0.147	-0.164	11.56%
Jan 14, 2015	-0.147	-0.152	-0.147	-0.152	2.08%
Jan 13, 2015	-0.144	-0.145	-0.137	-0.150	0.70%
Jan 12, 2015	-0.143	-0.143	-0.143	-0.143	-4.67%
Jan 09, 2015	-0.150	-0.150	-0.150	-0.150	-10.71%
Jan 08, 2015	-0.168	-0.138	-0.137	-0.168	25.37%
Jan 07, 2015	-0.134	-0.134	-0.134	-0.134	9.84%
Jan 06, 2015	-0.122	-0.122	-0.122	-0.128	11.93%
Jan 05, 2015	-0.109	-0.103	-0.103	-0.109	-7.63%
Jan 02, 2015	-0.118	-0.127	-0.118	-0.127	-53.17%
Dec 30, 2014	-0.252	-0.171	-0.171	-0.252	-3.82%
Dec 29, 2014	-0.262	-0.262	-0.262	-0.262	1.16%
Dec 28, 2014	-0.259	-0.259	-0.259	-0.259	0.00%
Dec 27, 2014	-0.259	-0.209	-0.209	-0.259	23.92%
Dec 24, 2014	-0.209	-0.209	-0.209	-0.209	7.18%
Dec 23, 2014	-0.195	-0.220	-0.195	-0.224	828.57%
Dec 22, 2014	-0.021	-0.021	-0.021	-0.021	-84.09%
Dec 19, 2014	-0.132	-0.132	-0.132	-0.132	-30.53%
Dec 18, 2014	-0.190	-0.151	-0.151	-0.193	16.56%
Dec 17, 2014	-0.163	-0.183	-0.143	-0.187	-8.94%
Dec 16, 2014	-0.179	-0.170	-0.170	-0.179	4.07%
Dec 15, 2014	-0.172	-0.178	-0.162	-0.178	-4.44%
Dec 14, 2014	-0.180	-0.180	-0.180	-0.180	0.00%
Dec 12, 2014	-0.180	-0.171	-0.162	-0.189	2.27%
Dec 11, 2014	-0.176	-0.133	-0.133	-0.180	10.69%
Dec 10, 2014	-0.159	-0.162	-0.136	-0.168	1.92%
Dec 09, 2014	-0.156	-0.141	-0.118	-0.168	4.00%
Dec 08, 2014	-0.150	-0.137	-0.121	-0.160	-1.32%
Dec 06, 2014	-0.152	-0.130	-0.130	-0.152	16.92%
Dec 05, 2014	-0.130	-0.124	-0.124	-0.186	-30.85%
Dec 04, 2014	-0.188	-0.111	-0.100	-0.188	69.37%
Dec 03, 2014	-0.111	-0.125	-0.104	-0.125	4.72%
Dec 02, 2014	-0.106	-0.078	-0.078	-0.115	23.26%
Dec 01, 2014	-0.086	-0.084	-0.073	-0.113	13.16%
Nov 30, 2014	-0.076	-0.076	-0.076	-0.076	0.00%
Nov 29, 2014	-0.076	-0.076	-0.071	-0.076	-11.63%
Nov 28, 2014	-0.086	-0.101	-0.086	-0.101	-4.44%
Nov 27, 2014	-0.090	-0.120	-0.075	-0.120	2.27%
Nov 26, 2014	-0.088	-0.092	-0.080	-0.100	-9.28%
Nov 25, 2014	-0.097	-0.083	-0.083	-0.097	-5.83%
Nov 24, 2014	-0.103	-0.088	-0.088	-0.103	9.57%
Nov 22, 2014	-0.094	-0.101	-0.086	-0.101	-6.93%
Nov 21, 2014	-0.101	-0.130	-0.086	-0.130	0.00%
Nov 20, 2014	0.000	-0.124	-0.124	-0.124	-100.00%
Nov 19, 2014	-0.093	-0.087	-0.080	-0.093	9.41%
Nov 18, 2014	-0.085	-0.124	-0.085	-0.144	-26.72%
Nov 17, 2014	-0.116	-0.154	-0.116	-0.154	68.12%
Nov 16, 2014	-0.069	-0.069	-0.069	-0.069	-45.24%
Nov 14, 2014	-0.126	-0.133	-0.107	-0.164	1.61%
Nov 13, 2014	-0.124	-0.112	-0.112	-0.143	-15.65%
Nov 12, 2014	-0.147	-0.106	-0.106	-0.153	5.76%
Nov 11, 2014	-0.139	-0.122	-0.122	-0.145	1.46%
Nov 10, 2014	-0.137	-0.120	-0.120	-0.148	1.48%
Nov 07, 2014	-0.135	-0.112	-0.112	-0.146	-9.40%
Nov 06, 2014	-0.149	-0.111	-0.111	-0.149	0.68%
Nov 05, 2014	-0.148	-0.143	-0.138	-0.148	1.37%
Nov 04, 2014	-0.146	-0.125	-0.125	-0.146	5.04%
Nov 03, 2014	-0.139	-0.123	-0.123	-0.144	1.46%
Oct 31, 2014	-0.137	-0.142	-0.132	-0.147	-5.52%
Oct 30, 2014	-0.145	-0.130	-0.130	-0.155	8.21%
Oct 29, 2014	-0.134	-0.149	-0.120	-0.149	4.69%
Oct 28, 2014	-0.128	-0.133	-0.118	-0.137	-2.29%
Oct 27, 2014	-0.131	-0.089	-0.084	-0.131	9.17%
